_id,name,pos_id
gliva-forte-tablet-10-s,Gliva Forte Tablet 10-S,110295
glizato-od-60mg-tablet-10-s,Glizato OD 60mg Tablet 10-S,96074
glizid-xr-30-tablet-10-s,GLIZID XR 30 Tablet 10-s,108944
glizid-xr-60-tablet-10-s,GLIZID XR 60 Tablet 10-s,108943
glocin-gel-30gm,GLOCIN Gel 30gm,103393
gloeye-tablet-10-s,Gloeye Tablet 10-S,1266
gluconorm-g4-tablet-15-s,Gluconorm G4 Tablet 15-S,103074
glucoryl-m-2mg-tablet-15-s,Glucoryl M 2mg Tablet 15-S,97785
glucoryl-mv-1-tablet-15-s,Glucoryl MV 1 Tablet 15-S,97639
glucoryl-mv-2-tablet-15-s,Glucoryl MV 2 Tablet 15-S,97785
glucreta-5-tablet-10-s,GLUCRETA 5 Tablet 10-s,108577
glucreta-m-10-+-500-tablet-10-s,GLUCRETA M 10 + 500 Tablet 10-s,107706
glucreta-m-10+1000-tablet-10-s,GLUCRETA M 10+1000 Tablet 10-s,107724
glucreta-m-5-+-1000-tablet-10-s,GLUCRETA M 5 + 1000 Tablet 10-s,108499
gluformin-g-0-5-tablet-15-s,GLUFORMIN G 0.5 Tablet 15-s,106267
gluformin-g1-new-tablet-15-s,Gluformin G1 New Tablet 15-S,1395
gluformin-g2-new-tablet-15-s,Gluformin G2 New Tablet 15-S,13070
gluformin-xl-new-1000-tablet-15-s,GLUFORMIN XL NEW 1000 Tablet 15-s,1374
gluformin-xl-new-500mg-tablet-15-s,GLUFORMIN XL NEW 500mg Tablet 15-s,1375
gluject-10-tablet-15-s,GLUJECT 10 Tablet 15-s,110389
gluvilda-50mg-tablet-15-s,GLUVILDA 50mg Tablet 15-s,105847
gluvilda-d-10-tablet-10-s,GLUVILDA D 10 Tablet 10-s,110373
gluvilda-d-5-tablet-10-s,GLUVILDA D 5 Tablet 10-s,110374
gluvilda-m+-500-tablet-15-s,GLUVILDA M+ 500 Tablet 15-s,108399
gluvilda-od-100-tablet-15-s,GLUVILDA OD 100 Tablet 15-s,108400
gluxit-5-tablet-10-s,GLUXIT 5 Tablet 10-s,107355
gluxit-m-10-forte-tablet-10-s,GLUXIT M 10 FORTE Tablet 10-s,108333
gluxit-m-10-tablet-10-s,GLUXIT M 10 Tablet 10-s,108332
gluxit-m-5-forte-tablet-10-s,GLUXIT M 5 FORTE Tablet 10-s,108334
gluxit-m-5-tablet-10-s,GLUXIT M 5 Tablet 10-s,108331
glychek-m+-tablet-10-s,GLYCHEK M+ Tablet 10-s,103770
glyciphage-g-0-5-tablet-10-s,GLYCIPHAGE G 0.5 Tablet 10-s,109562
glycomet-gp-1-850mg-tablet-10-s,Glycomet GP 1/850mg Tablet 10-S,98865
glycomet-gp-2-850mg-tablet-10-s,Glycomet GP 2/850mg Tablet 10-S,97825
glycomet-trio-2-0-3mg-tablet-10-s,Glycomet Trio 2/0.3mg Tablet 10-S,20024
glycostar-m-2-tablet-15-s,GLYCOSTAR M 2 Tablet 15-s,103727
glycostar-m2-forte-tablet-10-s,GLYCOSTAR M2 FORTE Tablet 10-s,103729
glyree-mv-1mg-tablet-10-s,Glyree MV 1mg Tablet 10-S,93694
glyree-mv-2mg-tablet-10-s,Glyree MV 2mg Tablet 10-S,93695
glyxambi-10-5mg-tablet-10-s,Glyxambi 10/5mg Tablet 10-S,102922
glyxambi-25-5mg-tablet-10-s,Glyxambi 25/5mg Tablet 10-S,102923
glyzifer-nm-syrup-150ml,Glyzifer NM Syrup 150ml,101888
glyzifer-nm-tablet-10-s,Glyzifer NM Tablet 10-S,99961
glyzinc-nm-tablet-10-s,GLYZINC NM Tablet 10-s,105473
gmab-plus-capsule-10-s,Gmab Plus Capsule 10-S,21690
go-nzymes-tablet-10-s,GO NZYMES Tablet 10-s,96376
goutfree-40-xl-tablet-10-s,GOUTFREE 40 XL Tablet 10-s,109707
gravitor-sr-tablet-10-s,Gravitor SR Tablet 10-S,101535
gravitor-tablet-10-s,Gravitor Tablet 10-S,11617
grd-chocolate-flavour-powder-200gm,GRD Chocolate Flavour Powder 200gm,5825
grd-smart-chocolate-flavour-powder-200gm,GRD Smart Chocolate Flavour Powder 200gm,94396
grd-smart-vanilla-flavour-powder-200gm,GRD Smart Vanilla Flavour Powder 200gm,90590
grd-vanilla-flavour-powder-200gm,GRD Vanilla Flavour Powder 200gm,5909
gride-m-forte-tablet-10-s,Gride M Forte Tablet 10-S,92731
gudcef-100mg-dispersible-tablet-10-s,GUDCEF 100mg Dispersible Tablet 10-s,17192
gumloc-liquigel-10ml,GUMLOC Liquigel 10ml,107427
gutpro-syrup-30ml,Gutpro Syrup 30ml,101686
gynaset-cr-10-tablet-10-s,GYNASET CR 10 Tablet 10-s,109959
gynaset-cr-15-tablet-5-s,GYNASET CR 15 Tablet 5-s,109960
gynejoy-capsule-30-s,Gynejoy Capsule 30-S,103022
h-vit-hair-tablet-10-s,H VIT HAIR Tablet 10-s,109354
h-vit-tablet-10-s,H Vit Tablet 10-S,40828
haemaccel-infusion-500ml,HAEMACCEL Infusion 500ml,1349
hairbless-tablet-10-s,Hairbless Tablet 10-S,90534
hairgro-plus-gel-50gm,Hairgro Plus Gel 50gm,95555
halomesh-0-05w-w-cream-15gm,Halomesh 0.05%W/W Cream 15gm,94929
halomesh-s-ointment-20gm,Halomesh S Ointment 20gm,100914
halovate-s-ointment-30gm,HALOVATE S Ointment 30gm,108162
hapid-capsule-10-s,HAPID Capsule 10-s,107759
happi-20-tablet-15-s,HAPPI 20 Tablet 15-s,6631
happi-40mg-tablet-10-s,Happi 40mg Tablet 10-S,99290
happi-d-capsule-15-s,HAPPI D Capsule 15-s,6648
happi-it-capsule-10-s,Happi IT Capsule 10-S,6662
harty-plus-capsule-15-s,HARTY PLUS Capsule 15-s,101949
hasurge-tablet-10-s,Hasurge Tablet 10-S,106833
hbcom-orange-flavour-sachet-2gm,HBCOM ORANGE FLAVOUR Sachet 2gm,107426
healsenz-ointment-30gm,HEALSENZ Ointment 30gm,110118
health-ok-new-drops-15ml,Health OK New Drops 15ml,95211
health-ok-sachet-5gm,Health OK Sachet 5gm,94899
health-ok-syrup-200ml,Health OK Syrup 200ml,96097
healvit-ax-tablet-10-s,Healvit AX Tablet 10-S,22132
healvit-tablet-15-s,HEALVIT Tablet 15-s,20078
helirab-d-capsule-10-s,Helirab D Capsule 10-S,30603
hemfer-delicious-orange-flavour-syrup-225ml,Hemfer delicious orange flavour Syrup 225ml,3723
hemocare-hg-tablet-10-s,HEMOCARE HG Tablet 10-s,104642
hemocare-senior-capsule-15-s,HEMOCARE SENIOR Capsule 15-s,105545
hepafree-capsule-10-s,HEPAFREE Capsule 10-s,103820
hepatogard-tablet-30-s,Hepatogard Tablet 30-S,90003
heptral-400mg-tablet-10-s,Heptral 400mg Tablet 10-S,102504
hergrace-nf-capsule-15-s,HERGRACE NF Capsule 15-s,97891
hermin-sugar-free-orange-flavour-sachet-5gm,Hermin Sugar Free Orange Flavour Sachet 5gm,98327
herperax-400mg-tablet-10-s,Herperax 400mg Tablet 10-S,2790
herperax-800mg-tablet-10-s,Herperax 800mg Tablet 10-S,30708
herperax-ointment-5gm,Herperax Ointment 5gm,2876
herpikind-400mg-tablet-10-s,Herpikind 400mg Tablet 10-S,17198
herpikind-800mg-tablet-10-s,Herpikind 800mg Tablet 10-S,17199
herpikind-ointment-10gm,Herpikind Ointment 10gm,17196
hexifer-tablet-10-s,HEXIFER Tablet 10-s,96142
hexilak-gel-10gm,Hexilak Gel 10gm,18937
hexilak-gel-20gm,Hexilak Gel 20gm,26125
hexilak-ultra-gel(topical)-15gm,Hexilak Ultra Gel(Topical) 15gm,98283
hhaceclo-plus-tablet-10-s,Hhaceclo Plus Tablet 10-S,96301
hhcepo-cv-dry-syrup-30ml,HHCEPO CV Dry Syrup 30ml,105164
hhfexo-120-tablet-10-s,HHFEXO 120 Tablet 10-s,103486
hhomega-capsule-10-s,Hhomega Capsule 10-S,96196
hi-q-300mg-tablet-10-s,HI Q 300mg Tablet 10-S,14251
hi-q-plus-tablet-10-s,HI Q Plus Tablet 10-S,14232
hi-q-tablet-10-s,HI Q Tablet 10-S,14215
hicet-l-syrup-60ml,HICET L Syrup 60ml,110372
hicope-25mg-tablet-15-s,HICOPE 25mg Tablet 15-s,17177
hifenac-100mg-tablet-10-s,Hifenac 100mg Tablet 10-S,9771
hifenac-d-tablet-10-s,Hifenac D Tablet 10-S,9776
hifenac-p-tablet-15-s,Hifenac P Tablet 15-S,9774
hifenac-spas-tablet-10-s,Hifenac Spas Tablet 10-S,100372
hifenac-sr-200mg-tablet-10-s,Hifenac SR 200mg Tablet 10-S,9772
higati-eye-drops-5ml,HIGATI Eye Drops 5ml,103401
hilmet-gm-1mg-tablet-10-s,HILMET GM 1mg Tablet 10-s,22169
hilmet-gm-2mg-tablet-10-s,HILMET GM 2mg Tablet 10-s,22174
hiltel-40mg-tablet-10-s,HILTEL 40mg Tablet 10-s,93708
hilvog-0-3mg-tablet-10-s,Hilvog 0.3mg Tablet 10-S,93593
hioxy-capsule-10-s,HIOXY Capsule 10-s,103399
homin-tablet-10-s,Homin Tablet 10-S,95852
homisure-l-tablet-10-s,HOMISURE L Tablet 10-s,107500
hopace-5mg-tablet-30-s,HOPACE 5mg Tablet 30-s,2739
hosit-fe-tablet-10-s,HOSIT FE Tablet 10-s,107146
hosit-l-tablet-10-s,Hosit L Tablet 10-S,49117
huf-puf-kit-1-s,HUF Puf Kit 1-s,1774
humalog-mix25-cartridge-1x3ml,Humalog Mix25 Cartridge 1X3ml,98569
humalog-mix25-kwikpen-pen(prefilled)-injection-1x3ml,Humalog Mix25 Kwikpen Pen(Prefilled) Injection 1X3ml,876
humalog-mix50-cartridge-1x3ml,Humalog Mix50 Cartridge 1X3ml,21828
humalog-mix50-kwikpen-pen(prefilled)-injection-1x3ml,Humalog Mix50 Kwikpen Pen(Prefilled) Injection 1X3ml,877
huminsulin-30-70-100iu-cartridge-1x3ml,Huminsulin 30/70 100IU Cartridge 1X3ml,838
huminsulin-n-cartridge-1x3ml,Huminsulin N Cartridge 1X3ml,21706
hycibex-tablet-10-s,Hycibex Tablet 10-S,94242
hydroheal-am-gel-15gm,Hydroheal AM Gel 15gm,95816
hydroheal-am-gel-50gm,Hydroheal AM Gel 50gm,95817
hymoist-eye-drops-10ml,Hymoist Eye Drops 10ml,107205
hyperneb-3-respules-7x4ml,HYPERNEB 3% Respules 7X4ml,108154
hyperneb-7-respules-7x4ml,HYPERNEB 7% Respules 7X4ml,108159
hypertel-40mg-tablet-10-s,Hypertel 40Mg Tablet 10-s,90909
hypertel-am-40mg-tablet-10-s,Hypertel Am 40Mg Tablet 10-s,93199
hytel-am-tablet-10-s,Hytel AM Tablet 10-S,92717
i-mun-6-tablet-10-s,I MUN 6 Tablet 10-s,107137
i-site-plus-tablet-10-s,I Site Plus Tablet 10-S,97856
i-tyza-sb-100-capsule-10-s,I TYZA SB 100 Capsule 10-s,110390
i-vit-pro-capsule-15-s,I VIT PRO Capsule 15-s,104211
i-win-200-capsule-10-s,I WIN 200 Capsule 10-s,108845
iben-plus-tablet-10-s,Iben Plus Tablet 10-S,29732
ibuclin-junior-tablet-10-s,Ibuclin Junior Tablet 10-S,2426
ibugesic-asp-tablet-10-s,Ibugesic Asp Tablet 10-S,96011
ichmed-cream-15gm,ICHMED Cream 15gm,99876
idavit-plus-tablet-10-s,IDAVIT PLUS Tablet 10-s,99676
ifpayns-gel(topical)-20gm,IFPAYNS Gel(Topical) 20gm,105734
ifpayns-liniment-30ml,IFPAYNS Liniment 30ml,105683
iladac-dsr-capsule-10-s,Iladac DSR Capsule 10-S,97300
ilapro-10mg-tablet-10-s,Ilapro 10mg Tablet 10-S,13755
illuvog-0-3mg-tablet-10-s,ILLUVOG 0.3mg Tablet 10-s,100753
immunace-extra-tablet-30-s,IMMUNACE EXTRA Tablet 30-s,109509
immunace-forte-tablet-6-s,Immunace Forte Tablet 6-S,13232
imol-plus-tablet-10-s,Imol Plus Tablet 10-S,7619
imol-suspension-60ml,Imol Suspension 60ml,7604
impinoz-cream-10gm,IMPINOZ Cream 10gm,108718
imunocin-syrup-200ml,Imunocin Syrup 200ml,98991
imunocin-tablet-10-s,Imunocin Tablet 10-S,90877
inbalanse-capsule-10-s,INBALANSE Capsule 10-s,99822
indclav-375mg-tablet-10-s,Indclav 375mg Tablet 10-S,110586
indclav-ds-syrup-30ml,Indclav DS Syrup 30ml,110299
inderal-40mg-tablet-15-s,Inderal 40mg Tablet 15-S,13102
indikof-a-plus-sugar-free-syrup-100ml,INDIKOF A PLUS Sugar free Syrup 100ml,108459
indocap-sr-75mg-capsule-10-s,Indocap SR 75mg Capsule 10-S,11700
infen-p-tablet-10-s,Infen P Tablet 10-S,7161
infinair-5-10mg-tablet-10-s,Infinair 5/10mg Tablet 10-S,2091
inflazen-forte-tablet-10-s,Inflazen Forte Tablet 10-S,22108
inflobact-oz-tablet-10-s,Inflobact OZ Tablet 10-S,104139
inogla-m-500-20mg-tablet-10-s,Inogla M 500/20mg Tablet 10-S,99210
insugen-r-100iu-injection-1x10ml,Insugen R 100IU Injection 1X10ml,94816
invokana-100mg-tablet-10-s,Invokana 100mg Tablet 10-S,99171
iopar-sr-capsule-10-s,Iopar SR Capsule 10-S,104626
iotim-plus-eye-drops-5ml,Iotim Plus Eye Drops 5ml,23641
ipravent-respirator-solution-15ml,Ipravent Respirator Solution 15ml,1721
iqvate-tablet-15-s,IQVATE Tablet 15-s,108023
irban-b-5-3-125-tablet-10-s,IRBAN B 5/3.125 Tablet 10-s,109313
irex-syrup-150ml,Irex Syrup 150ml,2663
irex-tablet-15-s,IREX Tablet 15-s,2626
irimist-eye-drops-10ml,Irimist Eye Drops 10ml,93548
iropex-xt-tablet-10-s,IROPEX XT Tablet 10-s,110535
irozorb-plus-tablet-15-s,IROZORB PLUS Tablet 15-s,110448
irozorb-suspension-150ml,Irozorb Suspension 150ml,44414
iscept-forte-tablet-10-s,Iscept Forte Tablet 10-S,11083
isofit-tablet-10-s,ISOFIT Tablet 10-s,109930
isoflav-cr-capsule-10-s,Isoflav CR Capsule 10-S,102844
istamet-50-1000mg-tablet-15-s,Istamet 50/1000mg Tablet 15-S,39301
istamet-50-500mg-tablet-15-s,Istamet 50/500mg Tablet 15-S,39300
itraclar-200mg-capsule-10-s,Itraclar 200mg Capsule 10-S,106296
itrafix-100mg-capsule-8-s,ITRAFIX 100mg Capsule 8-s,101014
itrafix-200mg-capsule-8-s,ITRAFIX 200mg Capsule 8-s,101015
itragreat-200mg-capsule-10-s,ITRAGREAT 200mg Capsule 10-s,100076
ivabeat-od-10-tablet-10-s,IVABEAT OD 10 Tablet 10-s,108610
ivabrad-c-3-125-5-tablet-10-s,IVABRAD C 3.125/5 Tablet 10-s,109601
ivarest-5mg-tablet-10-s,IVAREST 5mg Tablet 10-s,103731
ivecop-12mg-tablet-1-s,Ivecop 12mg Tablet 1-s,26130
ivepred-40mg-injection-1-s,Ivepred 40mg Injection 1-s,106291
ivoral-tablet-1-s,Ivoral Tablet 1-s,95365
ivrea-6mg-dispersible-tablet-2-s,IVREA 6mg Dispersible Tablet 2-s,108168
izra-20mg-tablet-15-s,IZRA 20mg Tablet 15-s,92796
izra-d-40mg-capsule-10-s,Izra D 40mg Capsule 10-S,5760
jalra-dp-tablet-10-s,JALRA DP Tablet 10-s,99115
jalra-m-50-1000mg-tablet-15-s,Jalra M 50/1000Mg Tablet 15-s,9611
jalra-m-50-500mg-tablet-15-s,JALRA M 50/500mg Tablet 15-s,2592
jalra-m-50-850mg-tablet-15-s,Jalra M 50/850mg Tablet 15-S,340
jalra-od-100mg-tablet-10-s,JALRA OD 100mg Tablet 10-s,108455
janumet-50-1000mg-tablet-15-s,Janumet 50/1000mg Tablet 15-S,11207
janumet-50-500mg-tablet-15-s,Janumet 50/500mg Tablet 15-S,11208
jardiance-met-12-5-1000mg-tablet-10-s,Jardiance Met 12.5/1000mg Tablet 10-S,102789
jardiance-met-12-5-500mg-tablet-10-s,Jardiance Met 12.5/500mg Tablet 10-S,102790
jardiance-met-5-500mg-tablet-10-s,Jardiance Met 5/500mg Tablet 10-S,102791
jbtor-plus-10-tablet-10-s,JBTOR PLUS 10 Tablet 10-s,109483
jectocos-lipo-strawberry-flavour-suspension-150ml,Jectocos Lipo Strawberry Flavour Suspension 150ml,107126
jectocos-lipo-tablet-10-s,JECTOCOS LIPO Tablet 10-s,105321
jessica-qf-tablet-10-s,JESSICA QF Tablet 10-s,104803
jinga-gold-capsule-4-s,Jinga Gold Capsule 4-S,95832
jointace-c2-tablet-10-s,Jointace C2 Tablet 10-S,91696
jointace-tablet-15-s,Jointace Tablet 15-S,13201
jonac-aq-injection-10x1ml,Jonac AQ Injection 10X1Ml,6652
jonclav-625mg-tablet-10-s,Jonclav 625mg Tablet 10-S,99034
jopan-dsr-capsule-10-s,Jopan DSR Capsule 10-S,109952
joydol-sp-tablet-10-s,JOYDOL SP Tablet 10-s,109265
junior-lanzol-15mg-tablet-15-s,Junior Lanzol 15mg Tablet 15-S,18623
junior-lanzol-30mg-tablet-10-s,Junior Lanzol 30mg Tablet 10-S,17362
jusdee-1000-tablet-10-s,Jusdee 1000 Tablet 10-S,5064
jusdee-2000-tablet-10-s,Jusdee 2000 Tablet 10-S,5065
jusdee-400iu-drops-30ml,Jusdee 400IU Drops 30ml,5053
jusgo-gel-15gm,JUSGO Gel 15gm,8913
jusgo-gel-30gm,Jusgo Gel 30gm,8921
jusgo-spray-35gm,Jusgo Spray 35gm,8911
jusgo-spray-75gm,Jusgo Spray 75gm,8912
justoza-10-tablet-10-s,JUSTOZA 10 Tablet 10-s,108731
justoza-5-tablet-10-s,JUSTOZA 5 Tablet 10-s,108730
justoza-m-10-1000-tablet-10-s,JUSTOZA M 10/1000 Tablet 10-s,108778
justoza-m-10-500-tablet-10-s,JUSTOZA M 10/500 Tablet 10-s,108779
justoza-m-5-500-tablet-10-s,JUSTOZA M 5/500 Tablet 10-s,109679
k-bind-powder-15gm,K Bind Powder 15gm,104484
k-cit-oral-solution-200ml,K CIT Oral Solution 200ml,97199
k-cit-oral-solution-450ml,K Cit Oral Solution 450ml,96092
katadol-capsule-10-s,Katadol Capsule 10-S,25753
kcim-200mg-tablet-10-s,Kcim 200mg Tablet 10-S,18249
keeclox-l-tablet-10-s,Keeclox L Tablet 10-S,104152
kefdox-200mg-tablet-10-s,Kefdox 200mg Tablet 10-S,100846
kefdox-cv-tablet-10-s,KEFDOX CV Tablet 10-s,109395
kefodime-cv-200mg-tablet-10-s,KEFODIME CV 200mg Tablet 10-s,16405
kefpod-orange-flavour-100mg-suspension-30ml,Kefpod Orange Flavour 100mg Suspension 30ml,91080
kenacort-10mg-injection-1ml,Kenacort 10mg Injection 1ml,6827
kenacort-40mg-injection-1ml,Kenacort 40mg Injection 1ml,6826
keppra-1000mg-tablet-10-s,Keppra 1000mg Tablet 10-S,95916
keraboost-tablet-10-s,Keraboost Tablet 10-S,103084
keraglo-eva-tablet-10-s,Keraglo Eva Tablet 10-S,8260
keraglo-men-tablet-10-s,Keraglo Men Tablet 10-S,6625
keralin-ointment-15gm,Keralin Ointment 15gm,10707
keto-b-cream-20gm,KETO B Cream 20gm,110376
keto-sz-hairwash-120ml,KETO SZ Hairwash 120ml,103926
ketodan-tablet-15-s,KETODAN Tablet 15-s,109786
ketof-dt-10mg-tablet-10-s,Ketof Dt 10Mg Tablet 10-s,104233
ketoflam-p-tablet-10-s,Ketoflam P Tablet 10-S,98504
ketomed+-soap-50gm,Ketomed+ Soap 50gm,98784
ketoplast-+-plaster-7-s,KETOPLAST + Plaster 7-s,95449
ketopz-soap-75gm,Ketopz Soap 75gm,94170
ketorol-dt-10mg-tablet-15-s,Ketorol DT 10mg Tablet 15-S,2439
ketorol-gel-30gm,Ketorol Gel 30gm,105238
ketorol-injection-1ml,Ketorol Injection 1ml,2438
ketorol-tablet-10-s,Ketorol Tablet 10-S,2442
ketzi-lotion-100ml,Ketzi Lotion 100ml,100558
ketzi-soap-75gm,KETZI Soap 75gm,100219
kevon-soap-100gm,KEVON Soap 100gm,108744
kevon-soap-50gm,KEVON Soap 50gm,108742
keylyte-sugar-free-mixed-fruit-flavour-oral-solution-200ml,Keylyte Sugar Free Mixed Fruit Flavour Oral solution 200ml,93510
kidodent-paste-75gm,Kidodent Paste 75gm,13436
kidrich-d3-nano-800iu-drops-15ml,Kidrich D3 Nano 800IU Drops 15ml,96340
kineto-dp-capsule-10-s,Kineto DP Capsule 10-S,40833
kineto-forte-tablet-10-s,Kineto Forte Tablet 10-S,40834
kinetozyme-d-tablet-10-s,Kinetozyme D Tablet 10-S,99504
kinetozyme-tablet-10-s,Kinetozyme Tablet 10-S,90889
kojimed-ultra-cream-20gm,KOJIMED ULTRA Cream 20gm,108918
kojivit-ultra-gel(topical)-30gm,Kojivit Ultra Gel(Topical) 30gm,104825
kombiglyze-xr-5-1000mg-tablet-7-s,Kombiglyze XR 5/1000mg Tablet 7-S,93918
kombiglyze-xr-5-500mg-tablet-7-s,Kombiglyze XR 5/500mg Tablet 7-S,93919
kq-100mg-capsule-10-s,KQ 100mg Capsule 10-S,792
krampoff-360mg-tablet-10-s,KRAMPOFF 360mg Tablet 10-s,99963
kt-5-derm-cream-15gm,KT 5 DERM Cream 15gm,110279
kyrah-tablet-21-s,Kyrah Tablet 21-S,101842
l-hist-tablet-15-s,L HIST Tablet 15-s,110551
la-mika-500mg-injection-2ml,LA Mika 500mg Injection 2ml,103986
laciclav-dry-syrup-30ml,Laciclav Dry Syrup 30ml,41411
laciclav-dry-syrup-60ml,Laciclav Dry Syrup 60ml,41412
lacobris-100-tablet-10-s,LACOBRIS 100 Tablet 10-s,97443
lacom-cv-625mg-tablet-10-s,Lacom CV 625mg Tablet 10-S,93304
lacosam-100mg-tablet-15-s,LACOSAM 100mg Tablet 15-s,104774
lacosam-200mg-tablet-15-s,LACOSAM 200mg Tablet 15-s,99444
lacoxa-50mg-tablet-10-s,Lacoxa 50mg Tablet 10-S,95530
lactare-capsule-30-s,Lactare Capsule 30-S,7503
lactihep-syrup-450ml,Lactihep Syrup 450ml,105632
lactodex-hmf-sachet-1gm,Lactodex Hmf Sachet 1gm,102842
lactonic-elaichi-flavour-granules-200gm,Lactonic Elaichi Flavour Granules 200gm,11805
lafaxid-10mg-tablet-10-s,Lafaxid 10mg Tablet 10-S,46168
lafaxid-d-tablet-10-s,Lafaxid D Tablet 10-S,46169
laktrum-powder-50gm,Laktrum Powder 50gm,18934
lanfil-15mg-tablet-15-s,Lanfil 15mg Tablet 15-S,95997
lantraz-sb-50-capsule-10-s,LANTRAZ SB 50 Capsule 10-s,108919
lanzoprax-kid-15mg-tablet-10-s,Lanzoprax Kid 15mg Tablet 10-S,99282
latocom-eye-drops-2-5ml,Latocom Eye Drops 2.5ml,5506
laveta-syrup-60ml,LAVETA Syrup 60ml,108420
laxolite-sugar-free-liquid-200ml,LAXOLITE SUGAR FREE Liquid 200ml,106752
lefutoid-10mg-tablet-10-s,LEFUTOID 10mg Tablet 10-s,108598
lenteclin-lb-capsule-10-s,LENTECLIN LB Capsule 10-s,107286
leon-250mg-tablet-10-s,Leon 250mg Tablet 10-S,2991
levanz-25mg-tablet-10-s,Levanz 25mg Tablet 10-S,103310
levesam-eazy-glide-250-tablet-15-s,LEVESAM EAZY GLIDE 250 Tablet 15-s,
leviz-m-tablet-10-s,Leviz M Tablet 10-S,9348
levocarnil-plus-tablet-10-s,LEVOCARNIL PLUS Tablet 10-s,108377
levogift-tablet-30-s,LEVOGIFT Tablet 30-s,108292
lexifer-tablet-10-s,Lexifer Tablet 10-S,41414
libidup-capsule-15-s,Libidup Capsule 15-S,99848
lifepride-1mg-tablet-10-s,LIFEPRIDE 1mg Tablet 10-s,90574
lignogesic-gel-30gm,LIGNOGESIC Gel 30gm,106055
limcee-active-tablet-15-s,LIMCEE ACTIVE Tablet 15-s,110525
limcee-zinc-chewable-tablet-15-s,LIMCEE ZINC Chewable Tablet 15-s,6811
linapil-5-tablet-10-s,LINAPIL 5 Tablet 10-s,110055
linapride-5-tablet-10-s,LINAPRIDE 5 Tablet 10-s,110015
linapride-m-1000-tablet-10-s,LINAPRIDE M 1000 Tablet 10-s,110016
linares-5-tablet-10-s,LINARES 5 Tablet 10-s,109989
linares-m-tablet-10-s,LINARES M Tablet 10-s,109990
linid-iv-600mg-infusion-300ml,Linid IV 600mg Infusion 300ml,107453
linosept-600mg-tablet-4-s,LINOSEPT 600MG TABLET 4-S,47706
linpride-1mg-tablet-10-s,Linpride 1Mg Tablet 10-s,94018
linpride-2mg-tablet-10-s,Linpride 2Mg Tablet 10-s,97198
linpride-mf-1mg-tablet-10-s,Linpride Mf 1Mg Tablet 10-s,90902
linpride-mf-2mg-tablet-10-s,Linpride Mf 2Mg Tablet 10-s,90903
lintam-5mg-tablet-10-s,LINTAM 5mg Tablet 10-s,90905
lipaglyn-4mg-tablet-10-s,Lipaglyn 4mg Tablet 10-S,101282
lipifuse-tablet-10-s,LIPIFUSE Tablet 10-s,108947
lipikind-cv-10-capsule-10-s,LIPIKIND CV 10 Capsule 10-s,109579
lipikind-cv-20-capsule-10-s,LIPIKIND CV 20 Capsule 10-s,110600
lipirose-as-10-capsule-10-s,LIPIROSE AS 10 Capsule 10-s,109290
lipitab-gold-10-capsule-10-s,LIPITAB GOLD 10 Capsule 10-s,108741
liveril-forte-tablet-15-s,Liveril Forte Tablet 15-S,13235
livodox-plus-tablet-10-s,Livodox Plus Tablet 10-S,96262
livogen-z-captab-15-s,Livogen Z Captab 15-S,2815
livomyn-syrup-200ml,Livomyn Syrup 200ml,11902
livomyn-tablet-30-s,Livomyn Tablet 30-S,11903
livopill-ds-tablet-10-s,Livopill DS Tablet 10-S,16841
livopill-tablet-10-s,Livopill Tablet 10-S,16837
livorus-tablet-10-s,Livorus Tablet 10-S,41516
livy-m-10-5mg-tablet-10-s,Livy M 10/5mg Tablet 10-S,101709
lm-flo-tablet-10-s,LM Flo Tablet 10-S,95286
lofatin-cream-10gm,Lofatin Cream 10gm,100555
loftair-l-(with-inhaler)-capsule-3x10-s,LOFTAIR L (WITH INHALER) Capsule 3X10-s,98697
longifene-syrup-200ml,Longifene Syrup 200ml,5204
longliptin-20-tablet-10-s,LONGLIPTIN 20 Tablet 10-s,109629
longliptin-m-tablet-10-s,LONGLIPTIN M Tablet 10-s,109630
lorinol-eye-drops-5ml,Lorinol Eye Drops 5ml,102732
lorsaid-od-tablet-10-s,Lorsaid OD Tablet 10-S,1469
lorsaid-sd-4mg-tablet-10-s,Lorsaid SD 4mg Tablet 10-S,15815
lorsaid-sd-8mg-tablet-10-s,Lorsaid SD 8mg Tablet 10-S,15816
losar-ch-6-25-tablet-10-s,LOSAR CH 6.25 Tablet 10-s,105707
lotel-eye-ointment-5gm,Lotel Eye Ointment 5gm,101809
lotemp-suspension-60ml,Lotemp Suspension 60ml,7220
lotepred-0-5-eye-drops-5ml,Lotepred 0.5% Eye Drops 5ml,14142
lotepred-t-eye-drops-5ml,Lotepred T Eye Drops 5ml,36711
lox-2-jelly-30gm,LOX 2% Jelly 30gm,102740
loxabol-25mg-capsule-10-s,LOXABOL 25mg Capsule 10-s,89956
loy-d3-60k-capsule-4-s,LOY D3 60K Capsule 4-S,100958
loyzide-40mg-tablet-15-s,Loyzide 40mg Tablet 15-S,101082
loyzide-m-80mg-tablet-15-s,Loyzide M 80mg Tablet 15-S,101086
loyzide-m-xr-60mg-tablet-15-s,Loyzide M XR 60mg Tablet 15-S,101088
loyzide-xr-60mg-tablet-15-s,Loyzide XR 60mg Tablet 15-S,101083
lozee-cream-15gm,Lozee Cream 15gm,29712
